Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
4690160625,"Jan 27, 2021, 3:17:53 PM",Afternoon Walk,Walk,,3380,5.50,,,false,,,activities/4690160625.gpx,,,3380.0,3285.0,5505.7,5.2,1.676,128.9,129.0,76.9,157.9,20.5,0.0,,,,,,,,,506.0,,,,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4691271548,"Jan 27, 2021, 6:48:33 PM",Evening Walk,Walk,,1129,1.46,,,false,,,activities/4691271548.gpx,,,1129.0,1114.0,1468.0,4.2,1.318,40.6,40.6,84.1,119.3,21.4,0.0,,,,,,,,,135.0,,,,,,,,,3.0,,,,,0.0,9.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4697109374,"Jan 28, 2021, 8:26:56 PM",Evening Walk,Walk,,5760,9.39,,,false,,,activities/4697109374.gpx,,,5760.0,5338.0,9391.8,4.7,1.759,145.1,145.2,68.8,159.7,26.1,0.0,,,,,,,,,864.0,,,,,,,,,3.0,,,,,0.0,44.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4701595911,"Jan 29, 2021, 7:41:38 PM",Evening Walk,Walk,,3294,5.48,,,false,,,activities/4701595911.gpx,,,3294.0,3248.0,5481.7,5.2,1.688,129.3,126.4,76.9,159.9,33.3,0.1,,,,,,,,,504.0,,,,,,,,,4.0,,,,,0.0,36.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4707336327,"Jan 30, 2021, 7:47:49 PM",Evening Walk,Walk,,3556,5.19,,,false,,,activities/4707336327.gpx,,,3556.0,2948.0,5190.1,5.6,1.761,82.0,82.0,79.8,116.5,37.7,0.0,,,,,,,,,477.0,,,,,,,,,3.0,,,,,0.0,24.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4709244785,"Jan 31, 2021, 8:55:05 AM",Morning Walk,Walk,,3664,5.52,,,false,,,activities/4709244785.gpx,,,3664.0,3450.0,5528.1,4.5,1.602,127.4,127.4,76.9,157.9,31.2,0.0,,,,,,,,,508.0,,,,,,,,,4.0,,,,,0.0,38.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4718739405,"Feb 1, 2021, 7:46:25 PM",Evening Walk,Walk,,3157,5.11,,,false,,,activities/4718739405.gpx,,,3157.0,3031.0,5109.8,5.5,1.686,82.0,81.9,79.8,116.5,28.6,0.0,,,,,,,,,470.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4721098231,"Feb 2, 2021, 10:21:38 AM",Morning Walk,Walk,,3470,5.62,,,false,,,activities/4721098231.gpx,,,3470.0,3429.0,5628.9,5.0,1.642,129.2,129.3,76.9,159.9,26.7,0.0,,,,,,,,,518.0,,,,,,,,,4.0,,,,,0.0,38.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4728562852,"Feb 3, 2021, 12:54:40 PM",Lunch Walk,Walk,,3634,5.02,,,false,,,activities/4728562852.gpx,,,3634.0,3019.0,5022.5,4.9,1.664,82.0,80.5,79.8,116.6,27.5,0.0,,,,,,,,,462.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4740414509,"Feb 5, 2021, 7:32:06 PM",Evening Walk,Walk,,3493,5.55,,,false,,,activities/4740414509.gpx,,,3493.0,3345.0,5553.0,5.1,1.66,129.4,129.4,76.9,159.9,29.5,0.0,,,,,,,,,511.0,,,,,,,,,4.0,,,,,0.0,37.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4743725848,"Feb 6, 2021, 12:02:36 PM",Lunch Walk,Walk,,3266,5.14,,,false,,,activities/4743725848.gpx,,,3266.0,2897.0,5142.2,5.8,1.775,82.0,82.0,79.8,116.5,24.7,0.0,,,,,,,,,473.0,,,,,,,,,3.0,,,,,0.0,24.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4752479928,"Feb 7, 2021, 7:25:48 PM",Evening Walk,Walk,,3259,5.58,,,false,,,activities/4752479928.gpx,,,3259.0,3163.0,5583.4,6.5,1.765,132.8,130.3,76.9,159.9,21.6,0.0,,,,,,,,,513.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4756995844,"Feb 8, 2021, 8:08:00 PM",Evening Walk,Walk,,3514,5.40,,,false,,,activities/4756995844.gpx,,,3514.0,3393.0,5406.9,3.9,1.594,129.5,129.5,76.9,159.9,30.9,0.0,,,,,,,,,497.0,,,,,,,,,4.0,,,,,0.0,37.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4759010785,"Feb 9, 2021, 10:01:26 AM",Morning Walk,Walk,,2256,3.61,,,false,,,activities/4759010785.gpx,,,2256.0,2256.0,3610.4,6.0,1.6,54.5,53.1,78.3,119.3,22.2,0.0,,,,,,,,,332.0,,,,,,,,,4.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4765768272,"Feb 10, 2021, 3:13:24 PM",Afternoon Walk,Walk,,3241,5.40,,,false,,,activities/4765768272.gpx,,,3241.0,3207.0,5400.0,4.6,1.684,125.3,125.2,76.5,157.9,33.3,0.0,,,,,,,,,497.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4772873010,"Feb 11, 2021, 7:52:54 PM",Evening Walk,Walk,,12477,9.93,,,false,,,activities/4772873010.gpx,,,12477.0,5726.0,9935.9,9.1,1.735,159.7,159.8,68.8,159.7,19.7,0.0,,,,,,,,,914.0,,,,,,,,,3.0,,,,,0.0,47.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4776556094,"Feb 12, 2021, 5:21:14 PM",Afternoon Walk,Walk,,3276,5.09,,,false,,,activities/4776556094.gpx,,,3276.0,2813.0,5097.4,5.0,1.812,81.8,81.8,79.8,116.5,23.7,0.0,,,,,,,,,469.0,,,,,,,,,4.0,,,,,0.0,31.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4788958956,"Feb 14, 2021, 10:54:32 PM",Night Walk,Walk,,3429,5.43,,,false,,,activities/4788958956.gpx,,,3429.0,3325.0,5437.1,8.2,1.635,129.3,127.9,76.9,159.9,24.4,0.0,,,,,,,,,500.0,,,,,,,,,3.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4793748144,"Feb 15, 2021, 10:13:53 PM",Night Walk,Walk,,5783,4.13,,,false,,,activities/4793748144.gpx,,,5783.0,157.0,4132.5,3.6,26.322,60.3,56.1,99.2,159.6,3.0,0.1,,,,,,,,,380.0,,,,,,,,,4.0,,,,,0.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4798624123,"Feb 16, 2021, 8:23:07 PM",Evening Walk,Walk,,3396,5.29,,,false,,,activities/4798624123.gpx,,,3396.0,3281.0,5290.4,4.2,1.612,129.3,129.2,76.9,159.9,22.3,0.0,,,,,,,,,486.0,,,,,,,,,4.0,,,,,0.0,36.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4804024435,"Feb 17, 2021, 8:40:34 PM",Evening Walk,Walk,,2735,5.02,,,false,,,activities/4804024435.gpx,,,2735.0,2735.0,5023.3,5.3,1.837,72.6,78.0,79.8,116.5,28.9,-0.1,,,,,,,,,462.0,,,,,,,,,4.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4808979525,"Feb 18, 2021, 7:47:10 PM",Evening Walk,Walk,,3114,5.37,,,false,,,activities/4808979525.gpx,,,3114.0,3054.0,5371.2,4.8,1.759,128.2,128.1,76.9,159.9,23.0,0.0,,,,,,,,,494.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4811446766,"Feb 19, 2021, 11:24:56 AM",Lunch Walk,Walk,,3213,5.37,,,false,,,activities/4811446766.gpx,,,3213.0,3195.0,5376.5,4.9,1.683,125.4,125.6,76.5,157.9,25.3,0.0,,,,,,,,,494.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4816605804,"Feb 20, 2021, 10:53:15 AM",Morning Walk,Walk,,3626,5.96,,,false,,,activities/4816605804.gpx,,,3626.0,3577.0,5965.0,4.8,1.668,83.8,85.1,79.8,116.5,26.0,0.0,,,,,,,,,549.0,,,,,,,,,4.0,,,,,0.0,39.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4827300565,"Feb 21, 2021, 8:06:08 PM",Evening Walk,Walk,,3318,5.24,,,false,,,activities/4827300565.gpx,,,3318.0,3036.0,5247.6,4.9,1.728,128.9,119.3,76.9,159.9,24.7,0.2,,,,,,,,,483.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4832481172,"Feb 22, 2021, 8:21:19 PM",Evening Walk,Walk,,4534,5.42,,,false,,,activities/4832481172.gpx,,,4534.0,3340.0,5424.2,6.0,1.624,129.5,129.2,76.9,159.9,24.8,0.0,,,,,,,,,499.0,,,,,,,,,4.0,,,,,0.0,37.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4834619725,"Feb 23, 2021, 10:45:14 AM",Morning Walk,Walk,,2451,3.92,,,false,,,activities/4834619725.gpx,,,2451.0,2419.0,3927.3,3.5,1.624,107.8,107.6,85.1,157.1,31.8,0.0,,,,,,,,,361.0,,,,,,,,,4.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4842709133,"Feb 24, 2021, 3:36:37 PM",Afternoon Walk,Walk,,5872,9.67,,,false,,,activities/4842709133.gpx,,,5872.0,5670.0,9673.8,9.7,1.706,159.0,158.9,68.9,157.4,46.2,0.0,,,,,,,,,890.0,,,,,,,,,4.0,,,,,0.0,63.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4848009584,"Feb 25, 2021, 3:01:32 PM",Afternoon Walk,Walk,,3046,5.13,,,false,,,activities/4848009584.gpx,,,3046.0,3015.0,5135.0,9.3,1.703,152.0,148.7,79.8,163.7,36.0,0.1,,,,,,,,,472.0,,,,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4852442421,"Feb 26, 2021, 11:00:24 AM",Lunch Walk,Walk,,4718,7.07,,,false,,,activities/4852442421.gpx,,,4718.0,4667.0,7072.0,4.3,1.515,134.9,134.1,114.0,165.0,48.4,0.0,,,,,,,,,650.0,,,,,,,,,2.0,,,,,0.0,22.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4866424251,"Feb 28, 2021, 1:35:32 PM",Afternoon Walk,Walk,,7213,7.32,,,false,,,activities/4866424251.gpx,,,7213.0,4761.0,7328.5,4.5,1.539,182.1,182.5,91.3,172.5,37.5,0.0,,,,,,,,,674.0,,,,,,,,,3.0,,,,,0.0,39.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4873749006,"Mar 1, 2021, 2:44:56 PM",Afternoon Walk,Walk,,6017,7.32,,,false,,,activities/4873749006.gpx,,,6017.0,4654.0,7327.7,11.4,1.574,197.7,196.9,92.4,172.5,28.3,0.0,,,,,,,,,674.0,,,,,,,,,4.0,,,,,0.0,51.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4879435883,"Mar 2, 2021, 3:22:20 PM",Afternoon Walk,Walk,,5343,7.10,,,false,,,activities/4879435883.gpx,,,5343.0,4668.0,7101.0,4.5,1.521,177.2,176.2,93.8,172.5,28.9,0.0,,,,,,,,,653.0,,,,,,,,,3.0,,,,,0.0,38.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4882936149,"Mar 3, 2021, 11:55:10 AM",Lunch Walk,Walk,,4407,6.95,,,false,,,activities/4882936149.gpx,,,4407.0,4355.0,6950.3,4.8,1.596,180.0,178.4,93.3,172.5,47.1,0.0,,,,,,,,,639.0,,,,,,,,,4.0,,,,,0.0,48.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4888870568,"Mar 4, 2021, 12:24:02 PM",Lunch Walk,Walk,,5428,7.22,,,false,,,activities/4888870568.gpx,,,5428.0,4831.0,7226.2,6.5,1.496,181.6,181.3,92.0,172.5,46.4,0.0,,,,,,,,,665.0,,,,,,,,,3.0,,,,,0.0,40.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4895691900,"Mar 5, 2021, 2:46:35 PM",Afternoon Walk,Walk,,5604,9.81,,,false,,,activities/4895691900.gpx,,,5604.0,5572.0,9816.9,13.3,1.762,155.2,155.0,68.9,157.4,32.8,0.0,,,,,,,,,903.0,,,,,,,,,3.0,,,,,0.0,46.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4899113614,"Mar 6, 2021, 10:37:42 AM",Morning Walk,Walk,,4738,7.24,,,false,,,activities/4899113614.gpx,,,4738.0,4640.0,7243.1,3.9,1.561,186.2,186.2,91.4,172.5,33.3,0.0,,,,,,,,,666.0,,,,,,,,,3.0,,,,,0.0,38.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4907108945,"Mar 7, 2021, 1:21:35 PM",Afternoon Walk,Walk,,4437,7.20,,,false,,,activities/4907108945.gpx,,,4437.0,4298.0,7200.0,4.7,1.675,126.3,126.3,115.1,165.0,32.6,0.0,,,,,,,,,662.0,,,,,,,,,3.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4913323591,"Mar 8, 2021, 4:15:32 PM",Afternoon Walk,Walk,,4274,5.07,,,false,,,activities/4913323591.gpx,,,4274.0,4217.0,5078.5,3.0,1.204,93.7,94.9,115.1,164.9,40.8,0.0,,,,,,,,,467.0,,,,,,,,,3.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4918983538,"Mar 9, 2021, 2:07:32 PM",Afternoon Walk,Walk,,11537,11.55,,,false,,,activities/4918983538.gpx,,,11537.0,7330.0,11549.6,6.2,1.576,80.1,79.8,62.8,119.0,33.3,0.0,,,,,,,,,1062.0,,,,,,,,,3.0,,,,,0.0,61.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4924387183,"Mar 10, 2021, 3:29:00 PM",Afternoon Walk,Walk,,3538,5.58,,,false,,,activities/4924387183.gpx,,,3538.0,3185.0,5583.8,4.7,1.753,127.1,124.7,76.9,157.9,28.1,0.0,,,,,,,,,513.0,,,,,,,,,3.0,,,,,0.0,26.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4928709292,"Mar 11, 2021, 12:14:28 PM",Lunch Walk,Walk,,3785,6.51,,,false,,,activities/4928709292.gpx,,,3785.0,3695.0,6518.9,5.6,1.764,108.9,108.9,79.8,119.7,34.9,0.0,,,,,,,,,599.0,,,,,,,,,3.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
4933837593,"Mar 12, 2021, 11:46:09 AM",Lunch Walk,Walk,,5285,8.68,,,false,,,activities/4933837593.gpx,,,5285.0,5147.0,8685.3,4.0,1.687,153.6,153.7,70.7,157.4,42.1,0.0,,,,,,,,,799.0,,,,,,,,,4.0,,,,,0.0,57.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5104811451,"Apr 10, 2021, 9:14:27 PM",Night Ride,Ride,,5246,23.77,,,false,,,activities/5104811451.gpx,,,5246.0,4959.0,23777.9,14.2,4.795,70.4,70.5,3.3,28.8,5.2,0.0,,,,,,,,77.0,426.0,,,,,,,,,4.0,,,,,0.0,55.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5275749131,"May 10, 2021, 10:47:54 PM",Thegym to PCV,Ride,,554,3.40,,,false,,,activities/5275749131.gpx,,,554.0,541.0,3405.1,29.8,6.294,0.0,8.2,4.3,13.7,9.7,-0.2,,,,,,,,87.0,52.0,,,,,,,,,3.0,,,,,0.0,4.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5303619973,"May 15, 2021, 9:09:08 PM",Night Ride,Ride,,5328,24.06,,,false,,,activities/5303619973.gpx,,,5328.0,4422.0,24061.9,14.6,5.441,74.8,75.7,2.2,21.1,11.6,0.0,,,,,,,,69.0,339.0,,,,,,,,,4.0,,,,,0.0,49.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5374165227,"May 28, 2021, 9:29:24 PM",3x Outer Loop,Ride,,6897,28.53,,,false,,,activities/5374165227.gpx,,,6897.0,5474.0,28529.7,8.6,5.212,73.4,73.4,5.4,37.6,4.6,0.0,,,,,,,,71.0,431.0,,,,,,,,,4.0,,,,,0.0,60.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/725E8721-D8A3-44EB-A5A7-EC4AB0575AA3.jpg|media/9B30675D-AFC8-450C-9FF8-B9474EB7C6AA.jpg|media/461BFA5E-3639-4DC8-A3B4-D15F3FDA75CF.jpg
5385635502,"May 30, 2021, 4:30:44 PM",Richmond Park and back,Walk,,10256,14.87,,,false,,,activities/5385635502.gpx,,,10256.0,9070.0,14871.5,11.1,1.64,35.9,35.7,4.0,19.0,37.2,0.0,,,,,,,,,1368.0,,,,,,,,,3.0,,,,,0.0,75.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/20D4587D-3B7B-4078-8255-6631877D1F66.jpg
5449021402,"Jun 10, 2021, 8:36:01 PM",Circular cycle,Ride,,8236,30.35,,,false,,,activities/5449021402.gpx,,,8236.0,6926.0,30357.1,22.4,4.383,109.6,111.4,2.2,38.4,10.0,0.0,,,,,,,,74.0,573.0,,,,,,,,,4.0,,,,,0.0,76.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/DC034954-1A62-4376-9F74-9102EEE2C25F.jpg|media/79F7D7C5-EAF8-41DA-B269-A64FB2FAD083.jpg|media/DEC2C89A-AFA9-4A38-B3CC-D06E7A08DEBD.jpg|media/FB81CEDA-179E-4105-B43A-315166FD096B.jpg
5587023792,"Jul 6, 2021, 10:09:08 PM",Night Ride,Ride,,8834,22.29,,,false,,,activities/5587023792.gpx,,,8834.0,7395.0,22292.0,12.4,3.014,79.3,81.1,3.6,47.0,20.0,0.0,,,,,,,,101.0,836.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5633126230,"Jul 15, 2021, 12:07:31 PM",Chris Music Tour,Walk,,25977,16.94,,,false,,,activities/5633126230.gpx,,,25977.0,13285.0,16941.3,14.3,1.275,32.0,48.6,4.7,28.7,25.8,-0.1,,,,,,,,,1558.0,,,,,,,,,2.0,,,,,0.0,62.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652,,,,,,,,,,,,,,,,,,,,media/4EE5AF75-6626-4475-BF8C-0FE70E0B0503.jpg
5652978651,"Jul 19, 2021, 11:17:32 AM",PCV to Evie,Ride,,15238,46.15,,,false,,,activities/5652978651.gpx,,,15238.0,10280.0,46150.1,11.2,4.489,94.0,53.4,5.1,46.0,27.3,0.1,,,,,,,,60.0,693.0,,,,,,,,,8.0,,,,,0.0,442.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.029,,,,,,,,,,,,,,,,,,,,""
5664208860,"Jul 21, 2021, 3:45:29 PM",Afternoon Walk,Walk,,3427,4.68,,,false,,,activities/5664208860.gpx,,,3427.0,3326.0,4685.8,5.6,1.409,108.9,109.2,84.1,149.0,23.5,0.0,,,,,,,,,431.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.367,,,,,,,,,,,,,,,,,,,,""
5697135090,"Jul 27, 2021, 6:56:03 PM",Evening Walk,Walk,,1977,2.04,,,false,,,activities/5697135090.gpx,,,1977.0,1907.0,2042.0,3.8,1.071,0.0,0.7,108.2,113.7,28.8,0.0,,,,,,,,,188.0,,,,,,,,,2.0,,,,,0.0,9.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.033,,,,,,,,,,,,,,,,,,,,""
5755286995,"Aug 7, 2021, 6:55:49 PM",Evening Walk,Walk,,5573,6.94,,,false,,,activities/5755286995.gpx,,,5573.0,4532.0,6946.4,6.5,1.533,159.0,167.9,93.4,172.5,38.7,-0.1,,,,,,,,,639.0,,,,,,,,,3.0,,,,,0.0,37.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.246,,,,,,,,,,,,,,,,,,,,""
5759934430,"Aug 8, 2021, 3:23:14 PM",Afternoon Walk,Walk,,5268,6.60,,,false,,,activities/5759934430.gpx,,,5268.0,4052.0,6603.9,7.4,1.63,132.4,122.1,76.9,162.5,33.3,0.2,,,,,,,,,607.0,,,,,,,,,3.0,,,,,0.0,33.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.254,,,,,,,,,,,,,,,,,,,,""
5798996740,"Aug 15, 2021, 6:56:45 PM",Evening Walk,Walk,,3394,5.38,,,false,,,activities/5798996740.gpx,,,3394.0,3204.0,5388.0,9.0,1.682,122.5,116.8,76.6,157.9,28.4,0.1,,,,,,,,,495.0,,,,,,,,,4.0,,,,,0.0,35.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.588,,,,,,,,,,,,,,,,,,,,""
5857258472,"Aug 26, 2021, 2:54:53 PM",Afternoon Walk,Walk,,7041,6.66,,,false,,,activities/5857258472.gpx,,,7041.0,4476.0,6663.2,6.2,1.489,141.3,144.3,85.1,172.6,22.2,0.0,,,,,,,,,613.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946,,,,,,,,,,,,,,,,,,,,""
5877812528,"Aug 30, 2021, 1:26:42 PM",Bourne End Walk with Harry,Walk,,10849,13.38,,,false,,,activities/5877812528.gpx,,,10849.0,8427.0,13387.6,3.7,1.589,90.6,90.6,25.1,91.6,34.3,0.0,,,,,,,,,1231.0,,,,,,,,,3.0,,,,,0.0,70.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.234,,,,,,,,,,,,,,,,,,,,media/E904BC84-8AE4-4380-961E-DCD13E355B08.jpg|media/C8BE9DEC-A75E-4C77-9AD4-B138F327D9D4.jpg
5887359064,"Sep 1, 2021, 10:44:48 AM",Lunch Walk,Walk,,4228,5.51,,,false,,,activities/5887359064.gpx,,,4228.0,4117.0,5515.6,3.8,1.34,94.5,92.4,85.1,165.2,24.7,0.0,,,,,,,,,507.0,,,,,,,,,4.0,,,,,0.0,45.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.305,,,,,,,,,,,,,,,,,,,,""
5897652912,"Sep 3, 2021, 8:06:58 AM",Evie’s to Beth’s Tandem,Ride,,7038,32.30,,,false,,,activities/5897652912.gpx,,,7038.0,5363.0,32302.7,15.5,6.023,182.9,183.9,25.0,91.7,11.2,0.0,,,,,,,,90.0,537.0,,,,,,,,,6.0,,,,,0.0,141.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,,,,,,,,,,,,,,,,,,,,""
5914645986,"Sep 6, 2021, 9:30:44 AM",Ashgrove to Fromer,Walk,,8126,11.76,,,false,,,activities/5914645986.gpx,,,8126.0,7705.0,11768.8,6.1,1.527,35.5,104.7,32.9,119.3,21.6,-0.6,,,,,,,,,1082.0,,,,,,,,,3.0,,,,,0.0,64.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.448,,,,,,,,,,,,,,,,,,,,""
